prefecture,prefecture_en,species,species_en,fiscal_year,era_label,survey_type,raw_text,text_clean,status,category,category_rule,edition,edition_count,earlier_editions,remarks,method,source_file,source_url,publish_date,publish_date_source
秋田,Akita,コナラ,konara,2021,R3,fruiting,―,―,no_data,,,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
山形,Yamagata,ブナ,buna,2021,R3,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
山形,Yamagata,ミズナラ,mizunara,2021,R3,fruiting,凶作～豊作,凶作～豊作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
山形,Yamagata,コナラ,konara,2021,R3,fruiting,凶作～豊作,凶作～豊作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
福島,Fukushima,ブナ,buna,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
福島,Fukushima,ミズナラ,mizunara,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
福島,Fukushima,コナラ,konara,2021,R3,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
栃木,Tochigi,ブナ,buna,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
栃木,Tochigi,ミズナラ,mizunara,2021,R3,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
栃木,Tochigi,コナラ,konara,2021,R3,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
群馬,Gunma,ブナ,buna,2021,R3,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
群馬,Gunma,ミズナラ,mizunara,2021,R3,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
群馬,Gunma,コナラ,konara,2021,R3,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
埼玉,Saitama,ブナ,buna,2021,R3,fruiting,―,―,no_data,,,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
埼玉,Saitama,ミズナラ,mizunara,2021,R3,fruiting,―,―,no_data,,,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
埼玉,Saitama,コナラ,konara,2021,R3,fruiting,―,―,no_data,,,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
東京,Tokyo,ブナ,buna,2021,R3,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
東京,Tokyo,ミズナラ,mizunara,2021,R3,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
東京,Tokyo,コナラ,konara,2021,R3,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
神奈川,Kanagawa,ブナ,buna,2021,R3,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
神奈川,Kanagawa,ミズナラ,mizunara,2021,R3,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
神奈川,Kanagawa,コナラ,konara,2021,R3,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
新潟,Niigata,ブナ,buna,2021,R3,fruiting,凶作～不作,凶作～不作,value,凶作,range within 凶作/不作 bucket,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
新潟,Niigata,ミズナラ,mizunara,2021,R3,fruiting,凶作～不作,凶作～不作,value,凶作,range within 凶作/不作 bucket,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
新潟,Niigata,コナラ,konara,2021,R3,fruiting,不作～並作,不作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
富山,Toyama,ブナ,buna,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
富山,Toyama,ミズナラ,mizunara,2021,R3,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
富山,Toyama,コナラ,konara,2021,R3,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
石川,Ishikawa,ブナ,buna,2021,R3,fruiting,大豊作,大豊作,value,豊作,exact; 大豊作 counted as 豊作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
石川,Ishikawa,ミズナラ,mizunara,2021,R3,fruiting,豊作,豊作,value,豊作,exact; 大豊作 counted as 豊作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
石川,Ishikawa,コナラ,konara,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
福井,Fukui,ブナ,buna,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
福井,Fukui,ミズナラ,mizunara,2021,R3,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
福井,Fukui,コナラ,konara,2021,R3,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
山梨,Yamanashi,ブナ,buna,2021,R3,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
山梨,Yamanashi,ミズナラ,mizunara,2021,R3,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
山梨,Yamanashi,コナラ,konara,2021,R3,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
長野,Nagano,ブナ,buna,2021,R3,fruiting,大凶作～並作,大凶作～並作,value,並作,range spanning buckets→並作 (by analogy with MoE rule),2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
長野,Nagano,ミズナラ,mizunara,2021,R3,fruiting,大凶作～豊作,大凶作～豊作,value,並作,range spanning buckets→並作 (by analogy with MoE rule),2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
長野,Nagano,コナラ,konara,2021,R3,fruiting,大凶作～\n大豊作,大凶作～大豊作,value,並作,range spanning buckets→並作 (by analogy with MoE rule),2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
岐阜,Gifu,ブナ,buna,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
岐阜,Gifu,ミズナラ,mizunara,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
岐阜,Gifu,コナラ,konara,2021,R3,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2022-09-07,2,2021-11-01=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
静岡,Shizuoka,ブナ,buna,2021,R3,fruiting,―,―,no_data,,,2022-09-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20221022220755.pdf,http://web.archive.org/web/20221022220755id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2022-09-07,"pdf CreationDate (header undated, marked 別添３)"
